Date,index,FX,GDP,CPI,RFR,UR,BOP,GFCF
12/07/18,48696.30078,19.058599,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
13/07/18,48406.01172,18.96969,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
16/07/18,48454.21094,18.90201,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
17/07/18,48704.62891,18.833,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
18/07/18,49002.76953,18.8848,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
19/07/18,48747.78906,18.8894,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
20/07/18,48908.23828,19.03553,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
23/07/18,48850.92969,19.021061,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
24/07/18,49462.76953,18.902399,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
25/07/18,49603.64844,18.8547,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
26/07/18,49438.23828,18.655199,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
27/07/18,49643.94141,18.632401,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
30/07/18,49705.28125,18.606701,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
31/07/18,49698.01172,18.530581,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
01/08/18,49449.44141,18.66489,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
02/08/18,49056.03906,18.590099,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
03/08/18,49302.57031,18.634001,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
06/08/18,49320.21094,18.568649,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
07/08/18,49963.87109,18.52659,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
08/08/18,49894.55859,18.4433,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
09/08/18,49244.39844,18.4576,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
10/08/18,48383.58984,18.7215,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
13/08/18,48767.01953,19.067699,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
14/08/18,49096.12891,19.130699,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
15/08/18,48556.69141,18.879801,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
16/08/18,48059.05859,19.184,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
17/08/18,48264.62891,19.0075,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
20/08/18,48785.48047,18.878201,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
21/08/18,49344.05078,19.00354,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
22/08/18,49880.33984,18.943769,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
23/08/18,49749.55859,18.767349,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
24/08/18,49633.76953,19.006201,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
27/08/18,50416.26953,18.767599,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
28/08/18,50023.98047,18.80015,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
29/08/18,50187.48047,19.06595,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
30/08/18,49653.14063,18.9263,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
31/08/18,49547.67969,19.09984,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
03/09/18,49488.48047,19.096901,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
04/09/18,48884.17188,19.184601,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
05/09/18,48595.37109,19.368099,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
06/09/18,48711.85156,19.336901,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
07/09/18,48971.14063,19.232531,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
10/09/18,48848.73828,19.3139,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
11/09/18,48895.80078,19.265699,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
12/09/18,49254.98047,19.20182,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
13/09/18,49693.21094,19.0271,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
14/09/18,49611.92969,18.830099,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
17/09/18,49398.57031,18.875,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
18/09/18,49661.82813,18.91954,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
19/09/18,49590.78906,18.7883,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
20/09/18,49510.78125,18.755699,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
21/09/18,49344.28906,18.835899,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
24/09/18,49417.21875,18.84417,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
25/09/18,49651.55078,18.96587,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
26/09/18,49606.07031,18.9753,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
27/09/18,49646.91016,18.84898,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
28/09/18,49504.16016,18.7866,0.267264721,12.41749,8.5,3.630596,-2.045155,0.659214083
01/10/18,49841.46875,18.674419,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
02/10/18,49376.5,18.707899,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
03/10/18,49005.35156,18.7871,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
04/10/18,48683.26172,19.032499,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
05/10/18,48052.85156,19.1031,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
08/10/18,48093.10156,18.76519,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
09/10/18,48505.21875,18.943359,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
10/10/18,48136.17969,18.991659,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
11/10/18,47558.23047,19.163771,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
12/10/18,47444.05078,18.975969,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
15/10/18,47739.08984,18.867001,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
16/10/18,48191.57031,18.820101,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
17/10/18,47887.94922,18.75209,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
18/10/18,47024.46094,18.865601,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
19/10/18,47437.44922,19.140499,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
22/10/18,46962.73828,19.280199,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
23/10/18,46449.03125,19.3925,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
24/10/18,45959.03906,19.288971,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
25/10/18,46275.71094,19.59757,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
26/10/18,45803.32813,19.48177,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
29/10/18,43879.12891,19.369801,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
30/10/18,43538.12109,20.0529,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
31/10/18,43942.55078,20.0616,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
01/11/18,45446.82813,20.31509,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
02/11/18,45446.82813,20.1618,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
05/11/18,46817.35938,20.0105,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
06/11/18,46328.35156,19.868601,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
07/11/18,46917.39844,19.7066,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
08/11/18,44190.25,19.860399,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
09/11/18,44263.73828,20.164301,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
12/11/18,43310.01172,20.101101,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
13/11/18,42421.32813,20.352819,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
14/11/18,42343.96094,20.4555,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
15/11/18,41450.64844,20.3887,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
16/11/18,42319.26953,20.24659,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
19/11/18,42319.26953,20.1399,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
20/11/18,41797.37109,20.367901,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
21/11/18,41499.92969,20.367399,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
22/11/18,41271.12109,20.243799,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
23/11/18,41144.32813,20.2915,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
26/11/18,39427.28125,20.4042,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
27/11/18,39807.28125,20.5937,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
28/11/18,40989.48047,20.4554,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
29/11/18,41913.44922,20.2736,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
30/11/18,41732.78125,20.2248,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
03/12/18,42081.78125,20.1607,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
04/12/18,41865.07031,20.33415,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
05/12/18,41895.26953,20.499399,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
06/12/18,41987,20.5082,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
07/12/18,41870.12891,20.333599,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
10/12/18,41356.03906,20.2742,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
11/12/18,40897.85156,20.3151,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
12/12/18,40897.85156,20.179319,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
13/12/18,41512.51172,20.051901,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
14/12/18,41312.17188,20.272699,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
17/12/18,40340.51172,20.1401,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
18/12/18,40917.57031,20.0697,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
19/12/18,41388.28125,20.05624,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
20/12/18,41683.26953,20.085199,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
21/12/18,41468.55859,19.868151,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
24/12/18,41380.10938,19.920771,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
25/12/18,41380.10938,19.860399,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
26/12/18,41573.60938,19.957729,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
27/12/18,41417.85156,19.893299,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
28/12/18,41459.14844,19.6824,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
31/12/18,41640.26953,19.64537,-0.038753609,12.41749,8.5,3.630596,-2.423097,-2.782771025
01/01/19,41640.26953,19.633699,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
02/01/19,42271.14063,19.6283,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
03/01/19,42044.32031,19.6077,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
04/01/19,42455.12891,19.6045,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
07/01/19,42834.19922,19.381901,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
08/01/19,43542.87109,19.36462,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
09/01/19,43648.07031,19.3279,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
10/01/19,43668.94922,19.2059,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
11/01/19,43556.10938,19.130751,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
14/01/19,43397.98047,19.138901,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
15/01/19,43603.62109,18.9736,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
16/01/19,43819.53125,18.971519,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
17/01/19,43932.07813,18.8811,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
18/01/19,44241.53906,18.995399,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
21/01/19,44028.96094,19.088699,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
22/01/19,43768.07813,19.1472,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
23/01/19,43679.67188,19.152399,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
24/01/19,43566.10938,19.022499,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
25/01/19,43638.62109,19.0133,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
28/01/19,43626.14844,18.98885,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
29/01/19,43700.10156,19.03755,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
30/01/19,43631.35938,19.09086,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
31/01/19,43987.94141,19.10528,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
01/02/19,43738.26953,19.0931,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
04/02/19,43738.26953,19.087,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
05/02/19,44337.10156,19.0951,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
06/02/19,43855.78906,19.024401,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
07/02/19,43624.55078,19.1092,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
08/02/19,43180.44922,19.074181,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
11/02/19,43285.17188,19.072371,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
12/02/19,43113.78906,19.288401,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
13/02/19,42284.05859,19.242701,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
14/02/19,42725.21875,19.413799,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
15/02/19,42988.71875,19.258459,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
18/02/19,42981.30859,19.261129,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
19/02/19,42949.5,19.2432,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
20/02/19,43178,19.1411,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
21/02/19,43577.64063,19.21817,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
22/02/19,43738.66016,19.2742,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
25/02/19,43664.32813,19.128599,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
26/02/19,43623.32813,19.121,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
27/02/19,43311.17969,19.185011,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
28/02/19,42823.80859,19.16449,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
01/03/19,42619.23047,19.262699,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
04/03/19,42418.48828,19.2652,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
05/03/19,42128.91016,19.293421,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
06/03/19,41908.14844,19.257401,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
07/03/19,41641.83984,19.349199,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
08/03/19,41586.69922,19.552799,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
11/03/19,41876.17188,19.4832,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
12/03/19,41740.62109,19.39127,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
13/03/19,41932.55859,19.3304,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
14/03/19,41777.80859,19.290051,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
15/03/19,42210.46094,19.298599,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
18/03/19,42210.46094,19.2034,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
19/03/19,42378.60938,19.056379,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
20/03/19,43156.21094,18.994499,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
21/03/19,43251.19141,18.799,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
22/03/19,42259.12109,18.85,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
25/03/19,42703.37891,19.11665,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
26/03/19,42826.16016,19.0156,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
27/03/19,42947.55078,19.0881,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
28/03/19,42942.23047,19.36385,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
29/03/19,43281.28125,19.345301,0.050911247,12.41749,7.56,3.177776,-1.472989,-2.875152273
01/04/19,43672.05859,19.329399,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
02/04/19,43324.58984,19.1593,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
03/04/19,43339.75,19.216101,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
04/04/19,43937.39063,19.21767,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
05/04/19,44989.85938,19.146799,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
08/04/19,45436.28125,19.0613,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
09/04/19,45151.62891,18.9839,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
10/04/19,44909.14063,18.91382,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
11/04/19,44580.05859,18.8064,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
12/04/19,44686.05859,18.8169,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
15/04/19,44625.78125,18.75758,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
16/04/19,45009.35938,18.859301,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
17/04/19,45525.28906,18.865801,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
18/04/19,45525.28906,18.802,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
19/04/19,45525.28906,18.7871,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
22/04/19,45381.21875,18.7677,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
23/04/19,45148.32031,18.826099,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
24/04/19,45045.32813,18.9034,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
25/04/19,45026.67969,19.0683,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
26/04/19,44974.96875,19.02268,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
29/04/19,44956.73047,18.9286,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
30/04/19,44597.32031,18.9984,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
01/05/19,44597.32031,18.93815,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
02/05/19,44312.42969,18.9827,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
03/05/19,44277.23828,19.113199,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
06/05/19,44116.69922,19.057899,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
07/05/19,43583.60156,18.992599,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
08/05/19,43410.73828,19.03994,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
09/05/19,43193.35938,19.0707,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
10/05/19,43382.35156,19.225519,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
13/05/19,43142.46094,19.1229,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
14/05/19,43431.53125,19.206699,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
15/05/19,43338.82031,19.1434,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
16/05/19,43442.48828,19.060801,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
17/05/19,43445.62109,19.099199,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
20/05/19,43519.21875,19.1306,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
21/05/19,43190.10156,19.046301,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
22/05/19,42942.23047,null,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
23/05/19,42812.57031,18.9828,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
24/05/19,42617.60156,19.0308,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
27/05/19,42491.42969,19.04311,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
28/05/19,42207.71094,19.052999,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
29/05/19,42854.75,19.18321,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
30/05/19,43345.82031,19.135481,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
31/05/19,42749.16016,19.52504,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
03/06/19,43108.42188,19.614799,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
04/06/19,43241.82031,19.80331,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
05/06/19,43420.37891,19.566851,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
06/06/19,43147.82813,19.749241,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
07/06/19,43291.32813,19.67428,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
10/06/19,43609.17188,19.2791,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
11/06/19,43713.66016,19.204439,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
12/06/19,43800.16016,19.1061,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
13/06/19,43483.19922,19.1598,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
14/06/19,43130.64844,19.181101,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
17/06/19,42964.71094,19.131399,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
18/06/19,43161.05078,19.166201,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
19/06/19,43375.67188,19.122841,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
20/06/19,43645.10938,19.007401,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
21/06/19,43526.73047,18.988899,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
24/06/19,43743.71875,19.09907,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
25/06/19,43792.17188,19.194901,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
26/06/19,43792.07813,19.218,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
27/06/19,43316.55859,19.1367,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
28/06/19,43161.17188,19.17285,-0.420066076,12.41749,7.56,3.177776,-0.03086082,-5.654406565
01/07/19,43438.23828,19.136999,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
02/07/19,43441.80078,19.099899,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
03/07/19,43483.23047,19.044001,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
04/07/19,43461.48047,19.003799,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
05/07/19,43405.32031,19.003839,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
08/07/19,43589.07813,18.9949,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
09/07/19,42818.66016,18.93329,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
10/07/19,42805.60938,19.16046,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
11/07/19,42882.01953,19.1285,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
12/07/19,42647.30859,19.067289,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
15/07/19,43063.94922,18.987591,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
16/07/19,42984.96875,18.966,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
17/07/19,42551.53906,19.0896,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
18/07/19,41618.10938,19.057899,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
19/07/19,41606.53906,18.956699,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
22/07/19,41209.32031,19.0126,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
23/07/19,40935.33984,19.0392,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
24/07/19,41167.73828,19.1684,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
25/07/19,40933.42969,19.058399,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
26/07/19,40673.78125,19.026199,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
29/07/19,41276.67188,19.03096,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
30/07/19,41159.26953,19.0467,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
31/07/19,40863.08984,19.055401,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
01/08/19,40346.80078,19.136499,0.20986248,12.41749,7.56,3.177776,-0.1787261,-6.177071682
